Country Name,Country Code,Series Name,Series Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Syrian Arab Republic,SYR,Control of Corruption: Estimate,CC.EST,-1.553232,-1.545993,-1.571932,-1.562064,-1.624953,-1.687623,-1.71257
Syrian Arab Republic,SYR,Government Effectiveness: Estimate,GE.EST,-1.400677,-1.590608,-1.818869,-1.76965,-1.674355,-1.711438,-1.729342
Syrian Arab Republic,SYR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.748824,-2.974081,-2.916323,-2.620819,-2.743687,-2.729881,-2.731418
Syrian Arab Republic,SYR,Rule of Law: Estimate,RL.EST,-1.362294,-1.423091,-1.990969,-2.092132,-2.047781,-2.076591,-2.072158
"Taiwan, China",TWN,Control of Corruption: Estimate,CC.EST,0.8072926,0.7740635,0.8802445,0.9674955,1.028268,1.052174,1.156046
"Taiwan, China",TWN,Government Effectiveness: Estimate,GE.EST,1.367739,1.395429,1.361005,1.266099,1.36093,1.43642,1.585903
"Taiwan, China",TWN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.7664131,0.9204997,0.9256644,0.8647215,0.8462771,0.7884589,0.7660569
"Taiwan, China",TWN,Rule of Law: Estimate,RL.EST,1.187875,1.162021,1.141401,1.141149,1.112381,1.141316,1.270575
Tajikistan,TJK,Control of Corruption: Estimate,CC.EST,-1.12716,-1.125875,-1.14638,-1.331715,-1.405362,-1.320806,-1.320146
Tajikistan,TJK,Government Effectiveness: Estimate,GE.EST,-0.7831218,-0.8484808,-1.026927,-1.107547,-1.093717,-1.048751,-0.7100464
Tajikistan,TJK,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.6933408,-0.8826423,-0.7777599,-0.6735291,-0.7474654,-0.5208747,-0.5178772
Tajikistan,TJK,Rule of Law: Estimate,RL.EST,-1.011117,-1.055601,-1.148247,-1.349738,-1.278814,-1.227982,-1.217985
Tanzania,TZA,Control of Corruption: Estimate,CC.EST,-0.7544424,-0.6878752,-0.5067786,-0.462876,-0.4415197,-0.4008237,-0.3900995
Tanzania,TZA,Government Effectiveness: Estimate,GE.EST,-0.6555332,-0.6022146,-0.5457509,-0.6317972,-0.7537562,-0.8793442,-0.7727987
Tanzania,TZA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.5971186,-0.4161943,-0.4409948,-0.5619287,-0.570935,-0.3735242,-0.4095079
Tanzania,TZA,Rule of Law: Estimate,RL.EST,-0.3952203,-0.3718432,-0.3768395,-0.4476728,-0.554099,-0.5778359,-0.6031871
Thailand,THA,Control of Corruption: Estimate,CC.EST,-0.4502288,-0.4934061,-0.3888684,-0.3881467,-0.3968431,-0.4113744,-0.4222212
Thailand,THA,Government Effectiveness: Estimate,GE.EST,0.3376566,0.3498439,0.3417524,0.3820223,0.3478801,0.3565671,0.3007005
Thailand,THA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.9063863,-0.9944293,-0.9885814,-0.7528449,-0.7996719,-0.4836834,-0.6245449
Thailand,THA,Rule of Law: Estimate,RL.EST,-0.1914607,-0.1477922,-0.0049648,0.0373115,0.0227488,0.1031694,0.1213088
Timor-Leste,TLS,Control of Corruption: Estimate,CC.EST,-0.5263678,-0.521642,-0.510558,-0.543368,-0.4615829,-0.3830416,-0.3236951
Timor-Leste,TLS,Government Effectiveness: Estimate,GE.EST,-1.181185,-1.045753,-1.014373,-0.9976667,-0.9660568,-0.8858545,-0.80157
Timor-Leste,TLS,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.1796949,-0.2718863,-0.0105038,0.0715113,0.2340893,0.2336398,0.177466
Timor-Leste,TLS,Rule of Law: Estimate,RL.EST,-1.121661,-1.121583,-1.158385,-1.162094,-1.127586,-1.11124,-1.172515
Togo,TGO,Control of Corruption: Estimate,CC.EST,-0.8932837,-0.723914,-0.6772624,-0.7149166,-0.7347275,-0.7546404,-0.7368346
Togo,TGO,Government Effectiveness: Estimate,GE.EST,-1.250117,-1.193272,-1.068596,-1.122198,-1.052646,-0.9173684,-0.690933
Togo,TGO,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.1671269,-0.2313481,-0.1723536,-0.882036,-0.8939125,-0.9195643,-0.9249914
Togo,TGO,Rule of Law: Estimate,RL.EST,-0.8573199,-0.7995394,-0.6337274,-0.715842,-0.5895712,-0.588656,-0.6609387
Tonga,TON,Control of Corruption: Estimate,CC.EST,-0.3144411,-0.467394,-0.4450608,-0.182631,-0.0714803,-0.3470466,-0.3533451
Tonga,TON,Government Effectiveness: Estimate,GE.EST,-0.0695224,-0.3304715,-0.2822334,-0.2221107,0.1503263,0.1606909,0.1563914
Tonga,TON,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.8471965,0.8863344,0.917815,0.7902956,0.8651862,1.032307,1.019067
Tonga,TON,Rule of Law: Estimate,RL.EST,-0.1459795,-0.2009375,0.2584811,0.2669213,0.384106,0.460519,0.4389693
Trinidad and Tobago,TTO,Control of Corruption: Estimate,CC.EST,-0.4135041,-0.3006883,-0.2401665,-0.3288649,-0.3162641,-0.2034451,-0.1149029
Trinidad and Tobago,TTO,Government Effectiveness: Estimate,GE.EST,0.2717708,0.2321845,0.227521,0.2087561,0.1942115,0.0991704,0.1799108
Trinidad and Tobago,TTO,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.2478643,0.2861143,0.286352,0.2765044,0.2376814,0.1008337,0.1775635
Trinidad and Tobago,TTO,Rule of Law: Estimate,RL.EST,-0.0908966,-0.1160847,-0.1541808,-0.0867845,-0.120081,-0.1198971,-0.1256215
Tunisia,TUN,Control of Corruption: Estimate,CC.EST,-0.0367989,-0.0687086,-0.1347428,-0.1285137,-0.0553238,-0.0855062,-0.0680283
Tunisia,TUN,Government Effectiveness: Estimate,GE.EST,-0.1200291,-0.1205428,-0.2291936,-0.0985326,-0.103091,-0.1029492,-0.2039159
Tunisia,TUN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.8516615,-0.9603872,-1.141327,-1.024682,-0.8688817,-0.8699231,-0.6339517
Tunisia,TUN,Rule of Law: Estimate,RL.EST,-0.1097689,-0.0661719,-0.0031901,0.0586774,0.0387995,0.0624796,0.1375134
Turkey,TUR,Control of Corruption: Estimate,CC.EST,-0.1478636,-0.1543013,-0.1914557,-0.1944939,-0.3298205,-0.3082614,-0.3407802
Turkey,TUR,Government Effectiveness: Estimate,GE.EST,0.364953,0.2227048,0.0482446,0.0732635,0.0062523,0.0478893,-0.0440451
Turkey,TUR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.086036,-1.493914,-2.009063,-1.788514,-1.318893,-1.371728,-1.18776
Turkey,TUR,Rule of Law: Estimate,RL.EST,0.0050337,-0.1131079,-0.2087604,-0.2548287,-0.3175219,-0.2826563,-0.3586216
Turkmenistan,TKM,Control of Corruption: Estimate,CC.EST,-1.314402,-1.346857,-1.518446,-1.475602,-1.499961,-1.510924,-1.542138
Turkmenistan,TKM,Government Effectiveness: Estimate,GE.EST,-0.8427268,-0.8507059,-1.126665,-1.214653,-1.282505,-1.157497,-1.157503
Turkmenistan,TKM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.074206,-0.0877989,-0.1896925,-0.1259023,-0.0128366,-0.1852784,-0.2890817
Turkmenistan,TKM,Rule of Law: Estimate,RL.EST,-1.364684,-1.417884,-1.490112,-1.481706,-1.465324,-1.415011,-1.406723
Tuvalu,TUV,Control of Corruption: Estimate,CC.EST,-0.0145656,-0.0328858,0.030646,0.035612,0.0284043,0.4090157,0.4863857
Tuvalu,TUV,Government Effectiveness: Estimate,GE.EST,-0.9272263,-0.9637454,-0.9257045,-0.74608,-0.6643421,-0.6488501,-0.6513966
Tuvalu,TUV,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.299327,1.391288,1.413419,1.241721,1.417627,1.196917,1.182583
Tuvalu,TUV,Rule of Law: Estimate,RL.EST,0.3735487,0.3569353,0.4657974,0.5117167,0.5117694,0.4823242,0.5269589
Uganda,UGA,Control of Corruption: Estimate,CC.EST,-1.085059,-1.051799,-1.05659,-1.041349,-1.033392,-1.169366,-1.053661
Uganda,UGA,Government Effectiveness: Estimate,GE.EST,-0.5019341,-0.4849258,-0.5713909,-0.5780125,-0.6044363,-0.5854658,-0.576944
Uganda,UGA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.9411262,-0.8045017,-0.7153227,-0.5716293,-0.7025623,-0.6912174,-0.7804492
Uganda,UGA,Rule of Law: Estimate,RL.EST,-0.3884762,-0.3903005,-0.2512983,-0.2994136,-0.2933208,-0.314339,-0.3288864
Ukraine,UKR,Control of Corruption: Estimate,CC.EST,-0.9942064,-0.9800457,-0.8139601,-0.7848897,-0.8676912,-0.7559236,-0.7841346
Ukraine,UKR,Government Effectiveness: Estimate,GE.EST,-0.4138592,-0.5238288,-0.572417,-0.4571084,-0.413667,-0.297047,-0.3556524
Ukraine,UKR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.020833,-1.9618,-1.85648,-1.870538,-1.869737,-1.423576,-1.164059
Ukraine,UKR,Rule of Law: Estimate,RL.EST,-0.7910743,-0.8136155,-0.7664844,-0.7120072,-0.7160582,-0.6982756,-0.6700379
United Arab Emirates,ARE,Control of Corruption: Estimate,CC.EST,1.203786,1.072319,1.171737,1.136438,1.152078,1.106673,1.114396
United Arab Emirates,ARE,Government Effectiveness: Estimate,GE.EST,1.43544,1.509267,1.415485,1.418191,1.429931,1.376891,1.325503
United Arab Emirates,ARE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.7689089,0.7595454,0.5647489,0.6186414,0.7049762,0.6856085,0.6264683
United Arab Emirates,ARE,Rule of Law: Estimate,RL.EST,0.652148,0.6407622,0.849066,0.8007955,0.8065467,0.840346,0.9169419
United Kingdom,GBR,Control of Corruption: Estimate,CC.EST,1.750967,1.872378,1.895578,1.860195,1.844666,1.785975,1.692274
United Kingdom,GBR,Government Effectiveness: Estimate,GE.EST,1.629748,1.735867,1.609554,1.469662,1.398906,1.482738,1.376632
United Kingdom,GBR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.4153476,0.5177479,0.3604541,0.3861579,0.0797425,0.5397319,0.4743571
United Kingdom,GBR,Rule of Law: Estimate,RL.EST,1.87901,1.805544,1.678407,1.686237,1.642386,1.606702,1.496935
United States,USA,Control of Corruption: Estimate,CC.EST,1.376293,1.39741,1.373549,1.384251,1.328869,1.215634,1.068838
United States,USA,Government Effectiveness: Estimate,GE.EST,1.467511,1.463184,1.47634,1.557018,1.575724,1.488845,1.318942
United States,USA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.5824196,0.6780624,0.4023029,0.2918175,0.4214178,0.1349753,-0.0220327
United States,USA,Rule of Law: Estimate,RL.EST,1.610409,1.595975,1.618124,1.649322,1.514515,1.46136,1.368086
Uruguay,URY,Control of Corruption: Estimate,CC.EST,1.379018,1.317308,1.267522,1.282488,1.254706,1.250806,1.422945
Uruguay,URY,Government Effectiveness: Estimate,GE.EST,0.4825199,0.5285664,0.5738663,0.4895089,0.5553762,0.6949803,0.7818888
Uruguay,URY,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.9918796,1.004238,1.06258,1.05078,1.034957,1.038879,1.050673
Uruguay,URY,Rule of Law: Estimate,RL.EST,0.7104971,0.71231,0.63039,0.5833325,0.59304,0.6217154,0.6786591
Uzbekistan,UZB,Control of Corruption: Estimate,CC.EST,-1.185251,-1.262162,-1.168731,-1.157735,-1.061625,-1.025923,-1.050585
Uzbekistan,UZB,Government Effectiveness: Estimate,GE.EST,-0.6288043,-0.6720677,-0.5774477,-0.5541742,-0.54734,-0.5141267,-0.507029
Uzbekistan,UZB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.2731086,-0.3730364,-0.2725707,-0.2378505,-0.2958072,-0.2848197,-0.4365745
Uzbekistan,UZB,Rule of Law: Estimate,RL.EST,-1.12977,-1.111262,-1.107054,-1.106031,-1.069353,-1.048056,-1.062817
Vanuatu,VUT,Control of Corruption: Estimate,CC.EST,0.4618848,-0.1167238,-0.0958526,-0.0056426,-0.1547132,-0.2589588,-0.148917
Vanuatu,VUT,Government Effectiveness: Estimate,GE.EST,-0.5343668,-0.7838682,-0.8800073,-0.8916905,-0.4783626,-0.5476381,-0.4613378
Vanuatu,VUT,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.6360453,0.4784089,0.5131139,0.701278,0.9404865,1.021924,0.8966386
Vanuatu,VUT,Rule of Law: Estimate,RL.EST,0.1785327,0.1040307,0.3382198,0.445055,0.3248068,0.1790091,0.2397133
"Venezuela, RB",VEN,Control of Corruption: Estimate,CC.EST,-1.399611,-1.391556,-1.353657,-1.370064,-1.466074,-1.486213,-1.560315
"Venezuela, RB",VEN,Government Effectiveness: Estimate,GE.EST,-1.227362,-1.220135,-1.28576,-1.423879,-1.584651,-1.658469,-1.780275
"Venezuela, RB",VEN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.8520022,-0.9771809,-1.024604,-1.272082,-1.351146,-1.536778,-1.517866
"Venezuela, RB",VEN,Rule of Law: Estimate,RL.EST,-1.916445,-2.032399,-2.241467,-2.236806,-2.32277,-2.320636,-2.346105
Vietnam,VNM,Control of Corruption: Estimate,CC.EST,-0.4361547,-0.4261853,-0.452351,-0.5843227,-0.4807368,-0.5156115,-0.3527095
Vietnam,VNM,Government Effectiveness: Estimate,GE.EST,-0.0708256,0.067127,0.0194756,0.0056701,-0.0013799,0.0383097,0.2003077
Vietnam,VNM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.0223474,0.0699705,0.2335919,0.2302038,0.0585088,0.0254956,-0.0734304
Vietnam,VNM,Rule of Law: Estimate,RL.EST,-0.3599141,-0.3394253,0.0752823,0.0623794,-0.0036924,-0.0165804,-0.133932
Virgin Islands (U.S.),VIR,Control of Corruption: Estimate,CC.EST,0.6400556,0.632761,0.6408444,0.6463867,0.6324254,0.6253356,0.0432235
Virgin Islands (U.S.),VIR,Government Effectiveness: Estimate,GE.EST,1.207473,1.266961,1.328458,0.8380581,0.828413,0.8155248,0.6968508
Virgin Islands (U.S.),VIR,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.164255,1.249272,0.9996701,1.001911,0.9761723,1.065074,1.014357
Virgin Islands (U.S.),VIR,Rule of Law: Estimate,RL.EST,0.0187731,0.8836293,0.6279145,0.6295806,1.12029,1.090441,0.9411238
West Bank and Gaza,PSE,Control of Corruption: Estimate,CC.EST,-0.2777095,-0.4533282,-0.1493691,-0.0260317,-0.1942769,-0.325643,-0.5501393
West Bank and Gaza,PSE,Government Effectiveness: Estimate,GE.EST,-0.4883426,-0.4740913,-0.6355624,-0.4007473,-0.7635407,-0.7442973,-0.6438217
West Bank and Gaza,PSE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.985011,-2.160502,-1.976399,-1.659977,-1.816336,-1.89529,-2.047813
West Bank and Gaza,PSE,Rule of Law: Estimate,RL.EST,-0.3853179,-0.5059261,-0.3436688,-0.4145908,-0.4836262,-0.4856505,-0.4614059
"Yemen, Rep.",YEM,Control of Corruption: Estimate,CC.EST,-1.555182,-1.474318,-1.663544,-1.589451,-1.626299,-1.680965,-1.679567
"Yemen, Rep.",YEM,Government Effectiveness: Estimate,GE.EST,-1.411508,-1.627295,-1.825005,-1.909074,-2.230443,-2.279256,-2.307661
"Yemen, Rep.",YEM,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.665575,-2.680222,-2.794877,-2.942443,-3.005906,-2.77083,-2.671682
"Yemen, Rep.",YEM,Rule of Law: Estimate,RL.EST,-1.200374,-1.271131,-1.645298,-1.742034,-1.787354,-1.773752,-1.776561
Zambia,ZMB,Control of Corruption: Estimate,CC.EST,-0.3421871,-0.3412287,-0.401749,-0.5437551,-0.6507198,-0.6445261,-0.704854
Zambia,ZMB,Government Effectiveness: Estimate,GE.EST,-0.5000321,-0.5559088,-0.6601837,-0.626419,-0.5570719,-0.6755785,-0.7679108
Zambia,ZMB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.156212,0.1516949,0.142808,0.1462433,0.0856044,-0.1138469,-0.1281891
Zambia,ZMB,Rule of Law: Estimate,RL.EST,-0.2366427,-0.2297964,-0.3005686,-0.3283733,-0.3453153,-0.4619572,-0.6225151
Zimbabwe,ZWE,Control of Corruption: Estimate,CC.EST,-1.391339,-1.310675,-1.259222,-1.271278,-1.230871,-1.236825,-1.25314
Zimbabwe,ZWE,Government Effectiveness: Estimate,GE.EST,-1.211193,-1.158085,-1.158399,-1.182262,-1.19821,-1.20482,-1.250607
Zimbabwe,ZWE,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.7135702,-0.6181563,-0.6199379,-0.7087693,-0.7227737,-0.9597493,-1.080208
Zimbabwe,ZWE,Rule of Law: Estimate,RL.EST,-1.431367,-1.317583,-1.368501,-1.373646,-1.272543,-1.257262,-1.274851
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
Data from database: Worldwide Governance Indicators,,,,,,,,,,
Last Updated: 09/27/2021,,,,,,,,,,
